dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	0.09530512479730753	0.07696736399719656	0.11430318781985503	68	67	67	ok	0.095 [0.077, 0.114]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6970124461382977	0.6297509054682636	0.7600712407937236	68	67	67	ok	0.697 [0.630, 0.760]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6952187674571616	0.6259670302451232	0.7543782541987166	68	67	67	ok	0.695 [0.626, 0.754]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3295338286198161	0.30487015356902497	0.3635063292503333	68	67	67	ok	0.330 [0.305, 0.364]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.0022213368458307093	-0.05666924146501714	0.05447745827358616	68	67	67	ok	0.002 [-0.057, 0.054]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	0.0527847601148983	0.03345073691404559	0.06967758099318387	68	67	67	ok	0.053 [0.033, 0.070]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7950121476215839	0.7191210420111395	0.8530861587204466	68	67	67	ok	0.795 [0.719, 0.853]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7943676157294605	0.7220765412520028	0.850465635920178	68	67	67	ok	0.794 [0.722, 0.850]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.2617452990640947	0.2316043709750507	0.29841668294910356	68	67	67	ok	0.262 [0.232, 0.298]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.08637526401467069	-0.018482999556972062	0.19629023117163716	127	65	51	ok	+0.086 [-0.018, 0.196]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.39822152001912825	0.3098057323083271	0.46581631498306303	127	65	51	ok	+0.398 [0.310, 0.466]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.18202760580215568	0.06892424382564856	0.26969182204660136	127	65	51	ok	+0.182 [0.069, 0.270]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.3881030913746931	0.30393901484224595	0.457452621395434	127	65	51	ok	+0.388 [0.304, 0.457]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.38928108981489296	0.3012152845523979	0.45527775772479434	127	65	51	ok	0.389 [0.301, 0.455]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.0724873561049415	0.006355706506511916	0.13299390101736508	127	123	81	ok	0.072 [0.006, 0.133]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.040329893928581675	-0.051249207763504466	-0.029295789695556025	127	123	81	ok	-0.040 [-0.051, -0.029]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6748619464674318	0.6265570300424969	0.7186156295905807	127	123	81	ok	0.675 [0.627, 0.719]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6740419639099369	0.6269412367012274	0.7194756196032218	127	123	81	ok	0.674 [0.627, 0.719]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.4222833966497439	0.3884006933153988	0.46180333957310543	127	123	81	ok	0.422 [0.388, 0.462]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.05410408708031463	-0.006701881398842743	0.11023719676956759	127	123	81	ok	0.054 [-0.007, 0.110]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	-0.0035153910918848848	-0.011839015988495948	0.0026636125018800047	127	123	81	ok	-0.004 [-0.012, 0.003]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6743408908882415	0.6244494671523831	0.7216308130162278	127	123	81	ok	0.674 [0.624, 0.722]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6726501760275175	0.6205180692311092	0.7224069836367798	127	123	81	ok	0.673 [0.621, 0.722]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3727409521378336	0.3349302756460453	0.41690612928590287	127	123	81	ok	0.373 [0.335, 0.417]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.05346935727406199	-0.0705637009631474	0.1536039728988107	134	77	63	ok	+0.053 [-0.071, 0.154]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.14957103937428784	0.06040478228256831	0.23808828428225423	134	77	63	ok	+0.150 [0.060, 0.238]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.055017647734090624	-0.06062272366336101	0.15915685238564678	134	77	63	ok	+0.055 [-0.061, 0.159]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.09985030727229124	0.016743884274125726	0.18326309223028622	134	77	63	ok	+0.100 [0.017, 0.183]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.1126951824473509	0.031088856320694486	0.19647817786862645	134	77	63	ok	0.113 [0.031, 0.196]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.01419196233808185	-0.05385846690934454	0.07130307821688865	134	132	108	ok	0.014 [-0.054, 0.071]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.06834600407050356	-0.08133607733205481	-0.05543550085828469	134	132	108	ok	-0.068 [-0.081, -0.055]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6096859810943737	0.5696641651691436	0.6473169576574169	134	132	108	ok	0.610 [0.570, 0.647]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6090494790564939	0.5705023610207552	0.6475240291123004	134	132	108	ok	0.609 [0.571, 0.648]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.47048242995995504	0.43931129127761537	0.5079071842330556	134	132	108	ok	0.470 [0.439, 0.508]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	-0.008232456813327155	-0.06447551625581632	0.046186199710032974	134	132	108	ok	-0.008 [-0.064, 0.046]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	-6.0898957069418765e-05	-0.009895741723091819	0.00853524567206596	134	132	108	ok	-0.000 [-0.010, 0.009]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5635943407836445	0.525746439788985	0.6053373088577202	134	132	108	ok	0.564 [0.526, 0.605]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.562579194421188	0.5231344948463911	0.6038304974532677	134	132	108	ok	0.563 [0.523, 0.604]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.4403432155367023	0.4028478474245245	0.4806622614407041	134	132	108	ok	0.440 [0.403, 0.481]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.207525509627974	0.03335146089213657	0.3542304655893928	23	14	14	ok	+0.208 [0.033, 0.354]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.2567986912975745	0.11725576311762761	0.38062755471147625	23	14	14	ok	+0.257 [0.117, 0.381]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.2099134529418458	-0.02128215390423681	0.39338686548220625	23	14	14	ok	+0.210 [-0.021, 0.393]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.25071944206519475	0.1255742204743784	0.3735898084373548	23	14	14	ok	+0.251 [0.126, 0.374]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.25411821245356025	0.13051851276064377	0.37983810678212065	23	14	14	ok	0.254 [0.131, 0.380]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.1291195896580937	0.0020546524607714944	0.23434275459761061	23	23	23	ok	0.129 [0.002, 0.234]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	0.00933654238871144	-0.0024670705129493527	0.02031045288043811	23	23	23	ok	0.009 [-0.002, 0.020]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6184988239276029	0.5134411431121902	0.708552861412426	23	23	23	ok	0.618 [0.513, 0.709]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6170200035195483	0.5051465235587274	0.7083064589234046	23	23	23	ok	0.617 [0.505, 0.708]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.4276567607117828	0.3620419956701048	0.5139122919630796	23	23	23	ok	0.428 [0.362, 0.514]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	-0.00626030973345263	-0.11500345745035599	0.1305769875074682	23	23	23	ok	-0.006 [-0.115, 0.131]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	-0.0013490934432815224	-0.017318232033114257	0.014804990779934565	23	23	23	ok	-0.001 [-0.017, 0.015]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6407868114020728	0.5252452669453569	0.7302476129238757	23	23	23	ok	0.641 [0.525, 0.730]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6392476977988918	0.5242466357306146	0.7316221987794812	23	23	23	ok	0.639 [0.524, 0.732]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.36776126994364233	0.2976468564406125	0.4545921946636965	23	23	23	ok	0.368 [0.298, 0.455]
