dataset_a	dataset_b	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7244357240285955	0.712196395591774	0.7355361413888368	0.011669872898531441	bca	ok	0.95	2000	2000	1060	1054	256	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.15615018324475022	0.14122228015383953	0.17188655394349303	0.01533213689482675	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_source_centroid_direction_agreement_pair_p05	mean_raw_source_centroid_direction_agreement_pair_p05	0.7244357240285955	0.7121062176015575	0.7359332611555355	0.011913521776989011	bca	ok	0.95	2000	2000	1060	1054	256	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_delta_vs_source_centroid_direction_agreement_p05	mean_raw_delta_vs_source_centroid_direction_agreement_p05	0.15615018324475022	0.1402657391116019	0.17115809819996305	0.01544617954418058	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_target_centroid_direction_agreement_pair_p05	mean_raw_target_centroid_direction_agreement_pair_p05	0.6406211271284356	0.628826501932252	0.6514951433400581	0.011334320703903056	bca	ok	0.95	2000	2000	1060	1056	256	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_delta_vs_target_centroid_direction_agreement_p05	mean_raw_delta_vs_target_centroid_direction_agreement_p05	0.23304467607859986	0.21823240142338027	0.2483681843700434	0.015067891473331568	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05	mean_raw_source_peer_direction_agreement_pair_p05	0.5704097129311503	0.5649102154991591	0.5759643458897798	0.005527065195310377	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_delta_vs_source_peer_direction_agreement_p05	mean_raw_delta_vs_source_peer_direction_agreement_p05	0.3470831780408011	0.33289115167102606	0.36012849012358134	0.013618669226277635	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_sd_score	mean_raw_source_peer_direction_agreement_pair_p05_sd_score	0.14352595340128863	0.13932022196401264	0.1472688143338337	0.0039742961849105335	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.9270356508338554	0.9102864010833426	0.9400085250532667	0.014861061984962065	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
