dataset_a	dataset_b	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope	cell_type
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	-0.07089665444837034	-0.08710607802610021	-0.04594095911831107	0.020582559453894568	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.14388623460079114	0.13568762078344324	0.1522503540480766	0.008281366632316683	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.3388873388254116	0.30571099396492063	0.3888996737786473	0.04159433990686334	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.34116233391474077	0.3062164605120263	0.3885685060354239	0.04117602276169882	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	-0.005880052631903742	-0.008117051921253629	-0.003503560818962203	0.002306745551145713	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.03356341453028394	0.017632287555517018	0.05817312229217622	0.020270417368329602	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.04586609513381821	0.044373420755720476	0.047561184940099865	0.0015938820921896947	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.6035032137460873	0.5386959661865202	0.6651064005702537	0.06320521719186678	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.6046703685913443	0.5373021994695322	0.6671654233861591	0.06493161195831348	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.08102571717678105	0.031162986561606685	0.1540736626388887	0.061455338038641005	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.32524808602400945	0.279347277668869	0.37586650757723544	0.04825961495418321	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.2442223688472284	-0.30732844946737226	-0.18128639365660001	0.06302102790538612	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.02374257602893815	0.0032400620377323534	0.04317276069180083	0.019966349327034238	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.05728314114784291	0.01015949654398047	0.11143432238875302	0.05063741292238627	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.1188423983242429	0.10770923632207859	0.12954767355204475	0.01091921861498308	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	-0.03781668114746188	-0.09024870856881358	0.029113374807054608	0.05968104168793409	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.12765254506931384	0.11647034317544346	0.13685105143785847	0.010190354131207509	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.4246807863526351	0.3133869491963383	0.5681604908756903	0.127386770839676	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.42789705998725924	0.31584394453072556	0.5651184305105152	0.12463724298989484	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	0.009567111829229348	0.002701599457292901	0.017748929599291675	0.0075236650709993875	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.0714586053475517	0.023503029570402283	0.13763180399597252	0.05706438721278512	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.05459854161760008	0.04899784090218429	0.061833853280333535	0.006418006189074621	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.6730130763959601	0.5025471784033517	0.797293119028122	0.14737297031238517	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.6738592394517424	0.50189528413468	0.8022174800119919	0.15016109793865595	bca	ok	0.95	2000	2000	20	20	20	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.03430587347375092	0.012111122759828612	0.062437851183729694	0.02516336421195054	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.3186916083331522	0.27766910677240986	0.36694471498553394	0.04463780410656204	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.2843857348594012	-0.3389810758525667	-0.24171340222160348	0.04863383681548161	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	-0.017814630698529996	-0.030468762855924376	-0.005783782546997527	0.012342490154463426	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.05212050417228092	0.029579901930038524	0.08541683910063841	0.027918468585299942	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.12158969231797592	0.10901724355803519	0.1364636231347794	0.0137231897883721	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	-0.08728381884422501	-0.1190710264162179	-0.059951212720816355	0.029559906847700775	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.13590790774362227	0.12342580386800217	0.14995335700223464	0.013263776567116234	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.2856610060025094	0.22706957753661727	0.3546915600721057	0.06381099126774423	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.2881506298810599	0.22781595379464925	0.35792679160765367	0.06505541890650221	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	-0.005122941524305858	-0.010308799636806682	-0.0008848630194294914	0.004711968308688596	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.039428814998056776	0.017275456652203088	0.07118928943375423	0.02695691639077557	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.04557192159476004	0.04350252926716778	0.0477792834081929	0.0021383770705125614	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.6665959099916808	0.5681102873039828	0.7786995559125219	0.10529463430426955	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase1	tahoe	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.6678379653945006	0.5764449227805091	0.7809150574259518	0.10223506732272136	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.09052392002904186	0.06404008613437834	0.13140017329306652	0.03368004357934409	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.21321236404484276	0.18633071189210076	0.24182502830850464	0.027747158208201936	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.12268844401580084	-0.1496431107083674	-0.09243031894694594	0.028606395880710726	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.06296643404431178	0.04656964902474671	0.08124810385145449	0.01733922741335389	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.02755748598473008	0.00980702284139175	0.05600150944520926	0.02309724330190876	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.06389588159892479	0.05699191700507677	0.07056120856566375	0.006784645780293492	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	0.026628038430117074	0.0023835365974379827	0.06520974537741785	0.03141310438998993	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.09895743263912582	0.095610867340399	0.10294586294336436	0.0036674978014826776	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.536617192209611	0.482617788543338	0.5971877196639317	0.05728496556029686	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.5385697032645183	0.4832563141669827	0.600923828349648	0.05883375709133262	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	0.018278301695634044	0.014389381699754948	0.022457390213938583	0.004034004257091817	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.07224561833340781	0.049144493080872514	0.10851816839758016	0.029686837658353823	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.05204699618695981	0.049003781489186826	0.05629527278853266	0.0036457456496729185	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.6956325256213807	0.6277746184673174	0.7521449654831541	0.062185173507918357	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.6969468112589631	0.6346638522989301	0.7536647507882065	0.05950044924463821	bca	ok	0.95	2000	2000	44	44	44	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.10812290346770055	0.08223820611679247	0.14395412665910073	0.03085796027115413	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.19970864811418926	0.17239084531454976	0.2252630529825229	0.026436103833986563	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.09158574464648868	-0.11103799948173891	-0.07027209861156293	0.02038295043508799	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.08652020907973712	0.06918731541438804	0.10624464731971739	0.018528665952664676	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.02160269438796343	0.007109786824074967	0.04278023606556718	0.017835224620746108	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.05133249061042348	0.04751302018625039	0.055293597442292494	0.0038902886280210505	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	0.056790412857277095	0.033905991862933825	0.0920685347724581	0.02908127145476214	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.11226975419028884	0.10637696453169633	0.11951718876378269	0.006570112116043178	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.5692850494037865	0.5300682028833579	0.6142122779781076	0.042072037547374874	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.5710134939853806	0.5291067087307135	0.6125295765486113	0.04171143390894888	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	0.0185026385813708	0.015209178754762744	0.022116640622509037	0.0034537309338731467	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.08962026488632976	0.06658930968578751	0.12351296278609886	0.028461826550155674	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.0501311242252973	0.04693362823097818	0.054053611978354496	0.0035599918736881585	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.7014143148216265	0.6609097892101755	0.7455862887617659	0.0423382497757952	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase2	sciplex	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.702614632335735	0.6583813690210323	0.7450216306353691	0.0433201308071684	bca	ok	0.95	2000	2000	83	83	83	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
